id,created_at,question,explanation,tags,type,answers
1675,2025-05-21T12:01:35,"🤔 Какое свойство CSS используется для адаптации расположения и масштабирования фоновых изображений, отзываясь на изменения размера контейнера?",,"[""CSS""]",message,"[{""text"":""background-size""},{""text"":""background-scale""},{""text"":""adaptive-background""},{""text"":""background-flex""}]"
1676,2025-05-21T19:01:47,,,[],message,[]
1677,2025-05-21T23:01:22,🤔 Какая функция в JavaScript часто используется для асинхронного запроса данных с сервера без перезагрузки страницы?,,"[""JavaScript""]",message,"[{""text"":""fetch()""},{""text"":""call()""},{""text"":""bind()""},{""text"":""send()""}]"
1678,2025-05-22T12:01:49,🤔 Какой метод JavaScript позволяет создать объект с замыканием для приватных данных?,,"[""JavaScript"",""замыкание""]",message,"[{""text"":""closure()""},{""text"":""encapsulation()""},{""text"":""privateData()""},{""text"":""factory()""}]"
1680,2025-05-22T19:01:10,,,[],message,[]
1681,2025-05-22T23:01:25,"🤔 Какое значение будет в переменной f после выполнения следующего кода?
let f = ""foo bar baz"";
f = f.replace(/(\w+)\s(\w+)/, '$2 $1');",,"[""let""]",message,"[{""text"":""foo bar baz""},{""text"":""bar foo baz""},{""text"":""baz bar foo""},{""text"":""bar baz foo""}]"
1682,2025-05-23T12:01:11,"🤔 Какой метод JavaScript возвращает индекс первого элемента в массиве, который удовлетворяет предоставленному тестовому условию?",,"[""JavaScript""]",message,"[{""text"":""index""},{""text"":""findIndex""},{""text"":""search""},{""text"":""locate""}]"
1684,2025-05-23T19:01:51,,,[],message,[]
1685,2025-05-23T23:01:26,"🤔 Что означает термин ""hoisting"" в контексте JavaScript?",,"[""JavaScript"",""hoisting""]",message,"[{""text"":""Подъем объявления переменных и функций в начало их области видимости""},{""text"":""Привязка контекста функции к объекту""},{""text"":""Передача аргументов в функцию""},{""text"":""Асинхронное выполнение кода""}]"
1686,2025-05-24T12:01:34,🤔 Какое значение свойства CSS grid-auto-columns используется для задания размера автоматически создаваемых столбцов в Grid Layout?,,"[""CSS""]",message,"[{""text"":""minmax()""},{""text"":""auto""},{""text"":""1fr""},{""text"":""Все вышеперечисленные значения""}]"
1687,2025-05-24T19:01:54,,,[],message,[]
1688,2025-05-24T23:01:21,🤔 Какой метод JavaScript используется для выполнения асинхронного кода сразу после выполнения текущего синхронного кода?,,"[""JavaScript""]",message,"[{""text"":""setTimeout()""},{""text"":""setImmediate()""},{""text"":""nextTick()""},{""text"":""requestAnimationFrame()""}]"
1689,2025-05-25T12:01:59,"🤔 Какое значение свойства position используется для создания контейнера, который не меняет свое положение при прокрутке и всегда остается видимым?",,[],message,"[{""text"":""static""},{""text"":""relative""},{""text"":""absolute""},{""text"":""fixed""}]"
1690,2025-05-25T19:01:25,,,[],message,[]
1691,2025-05-25T23:01:22,"🤔 Какой CSS механизм используется для динамической загрузки шрифтов по мере необходимости, избегая задержек при рендеринге текста?",,"[""CSS""]",message,"[{""text"":""@font-face with font-display""},{""text"":""font-resource""},{""text"":""dynamic-font-loading""},{""text"":""load-font""}]"
1692,2025-05-26T12:01:19,🤔 Какой JavaScript API позволяет отслеживать состояние соединения устройства с Интернетом?,,"[""JavaScript"",""API"",""состояние""]",message,"[{""text"":""navigator.onLine""},{""text"":""window.online""},{""text"":""navigator.connection""},{""text"":""online.status""}]"
1693,2025-05-26T19:01:48,,,[],message,[]
1694,2025-05-26T23:01:24,🤔 Что вернёт следующий код: console.log(typeof undefined);?,,[],message,"[{""text"":""\""undefined\""""},{""text"":""\""null\""""},{""text"":""\""object\""""},{""text"":""Ошибка""}]"
1696,2025-05-27T19:02:01,,,[],message,[]
1697,2025-05-27T23:01:29,"🤔 Какой метод JavaScript позволяет сохранять данные в локальном хранилище браузера, доступные между сессиями?",,"[""JavaScript""]",message,"[{""text"":""localStorage.setItem""},{""text"":""sessionStorage.save""},{""text"":""browserStore.put""},{""text"":""cache.save""}]"
1699,2025-05-28T12:02:18,"🤔 Что вернёт следующий код: console.log(typeof Symbol(""description""));?",,[],message,"[{""text"":""\""symbol\""""},{""text"":""\""string\""""},{""text"":""\""object\""""},{""text"":""\""undefined\""""}]"
1700,2025-05-28T19:01:51,,,[],message,[]
1701,2025-05-28T23:01:26,"🤔 Какое значение будет в переменной o после выполнения следующего кода?
let o = [1, 2, 3]; o.push(4);",,"[""let""]",message,"[{""text"":""[1, 2, 3]""},{""text"":""[1, 2, 3, 4]""},{""text"":""[4, 1, 2, 3]""},{""text"":""[1, 2, 4]""}]"
1702,2025-05-29T12:01:39,🤔 Какой CSS селектор позволяет выбирать элементы c конкретными атрибутами и их значений?,,"[""CSS""]",message,"[{""text"":""[attribute^=value]""},{""text"":""[attribute$=value]""},{""text"":""[attribute*=value]""},{""text"":""[attribute=value]""}]"
1703,2025-05-29T19:02:00,,,[],message,[]
1704,2025-05-29T23:01:21,🤔 Что делает CSS свойство border-collapse со значением collapse?,,"[""CSS""]",message,"[{""text"":""Убирает границы таблицы.""},{""text"":""Склеивает границы ячеек таблицы""},{""text"":""Расширяет границы таблицы.""},{""text"":""Создаёт двойные границы таблицы.""}]"
1705,2025-05-30T12:02:14,🤔 Какой метод в JavaScript позволяет скопировать значения всех собственных перечисляемых свойств из одного в целевой объект?,,"[""JavaScript""]",message,"[{""text"":""Object.assign()""},{""text"":""Object.create()""},{""text"":""Object.defineProperty()""},{""text"":""Object.keys""}]"
1706,2025-05-30T19:01:44,,,[],message,[]
1707,2025-05-30T23:01:25,"🤔 new WeakMap() создает WeakMap, где ключи могут быть только объектами.
let b = [1, 2, 3];
b = b.map((x) => x ** 2);",,"[""let""]",message,"[{""text"":""[1, 2, 3]""},{""text"":""[1, 4, 9]""},{""text"":""[2, 3, 4]""},{""text"":""[1, 8, 27]""}]"
1708,2025-05-31T12:01:40,🤔 Какое значение display создает гибкий контейнер в CSS?,,"[""CSS""]",message,"[{""text"":""display: flex;""},{""text"":""display: flexible;""},{""text"":""display: box;""},{""text"":""display: grid;""}]"
1709,2025-05-31T19:02:04,,,[],message,[]
1710,2025-05-31T23:01:42,🤔Как в HTML установить фокус на текстовое поле сразу после загрузки страницы?,,"[""HTML""]",message,"[{""text"":"";""},{""text"":"";""},{""text"":"";""},{""text"":"";""}]"
1711,2025-06-01T12:02:16,"🤔 Какое значение будет в переменной c после выполнения следующего кода?
let c = new Map([[1, 'a'], [2, 'b']]);
let d = Array.from(c.values());",,"[""let""]",message,"[{""text"":""[1, 2]""},{""text"":""['a', 'b']""},{""text"":""[['a'], ['b']]""},{""text"":""['a', 'b', 'c']""}]"
1713,2025-06-01T19:01:45,,,[],message,[]
1714,2025-06-01T23:01:40,"🤔 Какое значение будет в переменной n после выполнения следующего кода?
let n = [1, 2, 3]; n.reverse();",,"[""let""]",message,"[{""text"":""[1, 2, 3]""},{""text"":""[3, 2, 1]""},{""text"":""[1, 3, 2]""},{""text"":""[2, 1, 3]""}]"
1715,2025-06-02T12:01:50,"🤔 Какой метод JavaScript используется для выполнения функции после завершения всех промисов, независимо от их состояния?",,"[""JavaScript""]",message,"[{""text"":""Promise.all()""},{""text"":""Promise.race()""},{""text"":""Promise.allSettled()""},{""text"":""Promise.finally()""}]"
